roomNumber,bin,room_entry_sequence,user_id,prev_people,curr_people,max_people,join_result,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end
1303,7,130,yhjj1006,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,131,yhjj975,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,132,yhjj848,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117160000000.0
1303,7,133,yhjj969,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,134,yhjj853,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,135,yhjj841,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,136,yhjj999,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,137,yhjj1018,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,138,yhjj1009,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,139,yhjj968,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,7,140,yhjj872,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,8,141,yhjj921,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117150000000.0
1303,8,142,yhjj983,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117150000000.0,1117160000000.0
1303,8,143,yhjj931,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,144,yhjj959,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,145,yhjj1007,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,146,yhjj976,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,147,yhjj966,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,148,yhjj914,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,149,yhjj877,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,150,yhjj996,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,151,yhjj948,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,152,yhjj820,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,153,yhjj974,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,154,yhjj1008,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117170000000.0
1303,8,155,yhjj962,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117180000000.0
1303,8,156,yhjj965,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,157,yhjj899,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,158,yhjj989,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,159,yhjj871,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117160000000.0
1303,8,160,yhjj947,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117170000000.0
1303,9,161,yhjj896,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117160000000.0,1117180000000.0
1303,9,162,yhjj902,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,163,yhjj946,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,164,yhjj956,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,165,yhjj952,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,166,yhjj850,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117180000000.0
1303,9,167,yhjj887,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,168,yhjj990,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117180000000.0
1303,9,169,yhjj935,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117180000000.0
1303,9,170,yhjj941,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,171,yhjj979,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,172,yhjj954,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,173,yhjj950,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,174,yhjj1012,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,175,yhjj943,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117170000000.0,1117170000000.0
1303,9,176,yhjj945,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,9,177,yhjj858,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,9,178,yhjj910,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,9,179,yhjj926,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,9,180,yhjj1005,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,181,yhjj854,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,182,yhjj824,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,183,yhjj977,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,184,yhjj912,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,185,yhjj905,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,186,yhjj897,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,187,yhjj970,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,188,yhjj934,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,189,yhjj919,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,190,yhjj894,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,191,yhjj1004,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,192,yhjj856,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,193,yhjj834,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,194,yhjj859,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,195,yhjj838,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,196,yhjj915,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,197,yhjj964,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1303,10,198,yhjj860,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117190000000.0
1303,10,199,yhjj833,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117190000000.0
1303,10,200,yhjj927,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117180000000.0,1117180000000.0
1304,1,1,yhjj842,1,3,100,SUCCESS,,0,0,0,1200170000000.0,1200170000000.0
1304,1,2,yhjj859,1,2,100,SUCCESS,,0,0,0,1200170000000.0,1200170000000.0
1304,1,3,yhjj861,1,4,100,SUCCESS,,0,0,0,1200170000000.0,1200170000000.0
1304,1,4,yhjj829,4,5,100,SUCCESS,,0,0,0,1200180000000.0,1200180000000.0
1304,1,5,yhjj853,5,6,100,SUCCESS,,0,0,0,1200180000000.0,1200180000000.0
1304,1,6,yhjj836,6,7,100,SUCCESS,,0,0,0,1200180000000.0,1200180000000.0
1304,1,7,yhjj874,7,8,100,SUCCESS,,0,0,0,1200180000000.0,1200180000000.0
1304,1,8,yhjj837,8,9,100,SUCCESS,,0,0,0,1200190000000.0,1200190000000.0
1304,1,9,yhjj822,8,10,100,SUCCESS,,0,0,0,1200190000000.0,1200190000000.0
1304,1,10,yhjj907,10,11,100,SUCCESS,,0,0,0,1200190000000.0,1200190000000.0
1304,1,11,yhjj892,11,12,100,SUCCESS,,0,0,0,1200190000000.0,1200190000000.0
1304,1,12,yhjj849,12,13,100,SUCCESS,,0,0,0,1200190000000.0,1200190000000.0
1304,1,13,yhjj848,13,14,100,SUCCESS,,0,0,0,1200210000000.0,1200210000000.0
1304,1,14,yhjj850,13,15,100,SUCCESS,,0,0,0,1200210000000.0,1200210000000.0
1304,1,15,yhjj847,15,16,100,SUCCESS,,0,0,0,1200220000000.0,1200220000000.0
1304,1,16,yhjj913,16,17,100,SUCCESS,,0,0,0,1200220000000.0,1200220000000.0
1304,1,17,yhjj820,17,18,100,SUCCESS,,0,0,0,1200220000000.0,1200220000000.0
1304,1,18,yhjj872,18,19,100,SUCCESS,,0,0,0,1200220000000.0,1200220000000.0
1304,1,19,yhjj851,19,20,100,SUCCESS,,0,0,0,1200220000000.0,1200220000000.0
1304,1,20,yhjj862,20,22,100,SUCCESS,,0,0,0,1200220000000.0,1200230000000.0
1304,2,21,yhjj898,20,21,100,SUCCESS,,0,0,0,1200230000000.0,1200230000000.0
1304,2,22,yhjj925,22,25,100,SUCCESS,,0,0,0,1200240000000.0,1200240000000.0
1304,2,23,yhjj930,22,30,100,SUCCESS,,0,0,0,1200240000000.0,1200260000000.0
1304,2,24,yhjj882,22,29,100,SUCCESS,,0,0,0,1200240000000.0,1200260000000.0
1304,2,25,yhjj832,22,23,100,SUCCESS,,0,0,0,1200240000000.0,1200240000000.0
1304,2,26,yhjj897,23,24,100,SUCCESS,,0,0,0,1200240000000.0,1200240000000.0
1304,2,27,yhjj875,25,27,100,SUCCESS,,0,0,0,1200240000000.0,1200240000000.0
1304,2,28,yhjj970,25,26,100,SUCCESS,,0,0,0,1200240000000.0,1200240000000.0
1304,2,29,yhjj900,27,28,100,SUCCESS,,0,0,0,1200250000000.0,1200250000000.0
1304,2,30,yhjj831,28,33,100,SUCCESS,,0,0,0,1200250000000.0,1200290000000.0
1304,2,31,yhjj890,30,31,100,SUCCESS,,0,0,0,1200270000000.0,1200280000000.0
1304,2,32,yhjj894,31,34,100,SUCCESS,,0,0,0,1200280000000.0,1200290000000.0
1304,2,33,yhjj841,31,32,100,SUCCESS,,0,0,0,1200280000000.0,1200280000000.0
1304,2,34,yhjj844,34,35,100,SUCCESS,,0,0,0,1200290000000.0,1200290000000.0
1304,2,35,yhjj833,35,36,100,SUCCESS,,0,0,0,1200290000000.0,1200290000000.0
1304,2,36,yhjj877,36,37,100,SUCCESS,,0,0,0,1200300000000.0,1200300000000.0
1304,2,37,yhjj840,37,38,100,SUCCESS,,0,0,0,1200300000000.0,1200300000000.0
1304,2,38,yhjj839,38,39,100,SUCCESS,,0,0,0,1200310000000.0,1200310000000.0
1304,2,39,yhjj884,39,40,100,SUCCESS,,0,0,0,1200320000000.0,1200320000000.0
1304,2,40,yhjj885,40,41,100,SUCCESS,,0,0,0,1200330000000.0,1200330000000.0
1304,3,41,yhjj887,41,42,100,SUCCESS,,0,0,0,1200330000000.0,1200330000000.0
1304,3,42,yhjj999,42,43,100,SUCCESS,,0,0,0,1200330000000.0,1200330000000.0
1304,3,43,yhjj932,43,44,100,SUCCESS,,0,0,0,1200330000000.0,1200330000000.0
1304,3,44,yhjj864,44,45,100,SUCCESS,,0,0,0,1200340000000.0,1200340000000.0
1304,3,45,yhjj895,45,46,100,SUCCESS,,0,0,0,1200340000000.0,1200340000000.0
1304,3,46,yhjj902,46,47,100,SUCCESS,,0,0,0,1200340000000.0,1200340000000.0
1304,3,47,yhjj823,47,48,100,SUCCESS,,0,0,0,1200340000000.0,1200340000000.0
1304,3,48,yhjj1008,48,49,100,SUCCESS,,0,0,0,1200340000000.0,1200340000000.0
1304,3,49,yhjj973,49,50,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,50,yhjj852,50,51,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,51,yhjj910,51,52,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,52,yhjj838,52,53,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,53,yhjj1001,53,54,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,54,yhjj919,54,55,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,55,yhjj865,55,56,100,SUCCESS,,0,0,0,1200350000000.0,1200350000000.0
1304,3,56,yhjj1012,56,57,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,3,57,yhjj904,56,58,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,3,58,yhjj927,58,59,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,3,59,yhjj914,59,60,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,3,60,yhjj974,60,61,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,61,yhjj878,61,62,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,62,yhjj1004,62,65,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,63,yhjj843,62,64,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,64,yhjj924,62,63,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,65,yhjj880,65,66,100,SUCCESS,,0,0,0,1200360000000.0,1200360000000.0
1304,4,66,yhjj960,66,67,100,SUCCESS,,0,0,0,1200370000000.0,1200370000000.0
1304,4,67,yhjj1009,67,68,100,SUCCESS,,0,0,0,1200370000000.0,1200370000000.0
1304,4,68,yhjj962,68,69,100,SUCCESS,,0,0,0,1200370000000.0,1200370000000.0
1304,4,69,yhjj917,69,70,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,70,yhjj883,70,71,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,71,yhjj977,71,72,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,72,yhjj935,71,73,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,73,yhjj945,71,75,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,74,yhjj899,73,74,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,75,yhjj951,74,78,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,76,yhjj888,74,76,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,77,yhjj1015,76,79,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,78,yhjj835,76,77,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,79,yhjj939,79,80,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,4,80,yhjj845,80,81,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,5,81,yhjj906,81,82,100,SUCCESS,,0,0,0,1200380000000.0,1200380000000.0
1304,5,82,yhjj921,82,83,100,SUCCESS,,0,0,0,1200390000000.0,1200390000000.0
1304,5,83,yhjj821,83,84,100,SUCCESS,,0,0,0,1200390000000.0,1200390000000.0
1304,5,84,yhjj827,84,85,100,SUCCESS,,0,0,0,1200390000000.0,1200390000000.0
1304,5,85,yhjj856,85,86,100,SUCCESS,,0,0,0,1200390000000.0,1200390000000.0
1304,5,86,yhjj916,86,87,100,SUCCESS,,0,0,0,1200390000000.0,1200390000000.0
1304,5,87,yhjj871,87,88,100,SUCCESS,,0,0,0,1200390000000.0,1200400000000.0
1304,5,88,yhjj946,88,89,100,SUCCESS,,0,0,0,1200400000000.0,1200400000000.0
1304,5,89,yhjj988,89,90,100,SUCCESS,,0,0,0,1200400000000.0,1200400000000.0
1304,5,90,yhjj846,90,91,100,SUCCESS,,0,0,0,1200400000000.0,1200400000000.0
1304,5,91,yhjj1013,91,92,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,92,yhjj993,92,94,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,93,yhjj944,92,93,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,94,yhjj915,94,95,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,95,yhjj931,95,96,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,96,yhjj963,96,97,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,97,yhjj863,97,98,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,98,yhjj994,98,99,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,99,yhjj869,99,100,100,SUCCESS,,0,0,0,1200410000000.0,1200410000000.0
1304,5,100,yhjj870,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200410000000.0,1200410000000.0
1304,6,101,yhjj947,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,102,yhjj854,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,103,yhjj1016,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,104,yhjj1017,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,105,yhjj979,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,106,yhjj855,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,107,yhjj989,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,108,yhjj909,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,109,yhjj891,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,110,yhjj873,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,111,yhjj966,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,112,yhjj937,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,113,yhjj943,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,114,yhjj826,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,115,yhjj1002,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,116,yhjj990,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,117,yhjj1006,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,118,yhjj969,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200420000000.0,1200420000000.0
1304,6,119,yhjj940,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,6,120,yhjj1011,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,121,yhjj918,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,122,yhjj995,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,123,yhjj941,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,124,yhjj976,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,125,yhjj948,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,126,yhjj828,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,127,yhjj950,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,128,yhjj998,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200430000000.0,1200430000000.0
1304,7,129,yhjj956,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,130,yhjj971,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,131,yhjj972,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,132,yhjj996,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,133,yhjj967,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,134,yhjj879,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,135,yhjj983,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,136,yhjj905,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,137,yhjj954,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,138,yhjj896,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,139,yhjj858,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,7,140,yhjj1018,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,8,141,yhjj961,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200440000000.0
1304,8,142,yhjj866,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200450000000.0
1304,8,143,yhjj1014,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200450000000.0
1304,8,144,yhjj936,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200450000000.0
1304,8,145,yhjj942,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200440000000.0,1200450000000.0
1304,8,146,yhjj934,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,147,yhjj975,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,148,yhjj984,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,149,yhjj1007,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,150,yhjj997,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,151,yhjj893,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,152,yhjj1000,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,153,yhjj953,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,154,yhjj857,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,155,yhjj991,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,156,yhjj834,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,157,yhjj929,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,158,yhjj911,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,159,yhjj889,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,8,160,yhjj1005,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,161,yhjj955,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,162,yhjj903,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,163,yhjj824,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,164,yhjj1010,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,165,yhjj933,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,166,yhjj901,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,167,yhjj886,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,168,yhjj958,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,169,yhjj876,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,170,yhjj912,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,171,yhjj1003,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,172,yhjj920,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,173,yhjj881,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,174,yhjj952,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,175,yhjj959,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,176,yhjj965,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,177,yhjj968,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200450000000.0
1304,9,178,yhjj926,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,179,yhjj860,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,9,180,yhjj957,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,10,181,yhjj938,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,10,182,yhjj981,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
1304,10,183,yhjj992,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1200450000000.0,1200460000000.0
