roomNumber,bin,user_id,room_entry_sequence,join_result,waiting_start_time,waiting_start_nanoTime,waiting_start_epochNano,waiting_start_event_type,critical_enter_time,critical_enter_nanoTime,critical_enter_epochNano,critical_enter_event_type,critical_leave_time,critical_leave_nanoTime,critical_leave_epochNano,critical_leave_event_type,increment_before_time,increment_before_nanoTime,increment_before_epochNano,increment_before_event_type,increment_after_time,increment_after_nanoTime,increment_after_epochNano,increment_after_event_type
1227,5.0,yhjj862,94.0,SUCCESS,2025-07-19 12:06:40.820293400+00:00,73356716377400,1752926800817383168,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.820293400+00:00,73356716394400,1752926800817400064,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.820293400+00:00,73356716436700,1752926800817442304,SUCCESS,2025-07-19 12:06:40.820293400+00:00,73356716419900,1752926800817425664,,2025-07-19 12:06:40.820293400+00:00,73356716428400,1752926800817434112,
1227,5.0,yhjj892,95.0,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356716708300,1752926800817713920,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.821294100+00:00,73356716735700,1752926800817741312,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.821294100+00:00,73356716770200,1752926800817775872,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356716753600,1752926800817759232,,2025-07-19 12:06:40.821294100+00:00,73356716761800,1752926800817767424,
1227,5.0,yhjj972,96.0,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356717416000,1752926800818421760,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.821294100+00:00,73356717439100,1752926800818444800,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.821294100+00:00,73356717669100,1752926800818674688,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356717615500,1752926800818621184,,2025-07-19 12:06:40.821294100+00:00,73356717647700,1752926800818653440,
1227,5.0,yhjj877,99.0,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356717564800,1752926800818570496,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.822292900+00:00,73356717728100,1752926800818733824,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.822292900+00:00,73356717776300,1752926800818781952,SUCCESS,2025-07-19 12:06:40.822292900+00:00,73356717760400,1752926800818766080,,2025-07-19 12:06:40.822292900+00:00,73356717768600,1752926800818774272,
1227,5.0,yhjj990,98.0,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356717539600,1752926800818545408,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.822292900+00:00,73356717872300,1752926800818877952,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.822292900+00:00,73356717929700,1752926800818935296,SUCCESS,2025-07-19 12:06:40.822292900+00:00,73356717908100,1752926800818913792,,2025-07-19 12:06:40.822292900+00:00,73356717916600,1752926800818922240,
1227,5.0,yhjj1004,97.0,SUCCESS,2025-07-19 12:06:40.821294100+00:00,73356717479000,1752926800818484736,PRE_JOIN_ATTEMPT,2025-07-19 12:06:40.822292900+00:00,73356718005800,1752926800819011584,CRITICAL_ENTER_EVENT,2025-07-19 12:06:40.822292900+00:00,73356718077900,1752926800819083520,SUCCESS,2025-07-19 12:06:40.822292900+00:00,73356718041700,1752926800819047424,,2025-07-19 12:06:40.822292900+00:00,73356718068500,1752926800819074304,
1227,5.0,yhjj1000,100.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.822292900+00:00,73356718075600,1752926800819081216,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj823,101.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.822292900+00:00,73356718231900,1752926800819237632,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj936,102.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.822292900+00:00,73356718238600,1752926800819244288,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj836,103.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.822292900+00:00,73356718313500,1752926800819319296,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj893,104.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.822292900+00:00,73356718570300,1752926800819576064,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj969,105.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.824292200+00:00,73356719738700,1752926800820744448,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj1018,106.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.824292200+00:00,73356720165100,1752926800821170688,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj991,107.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.824292200+00:00,73356720611700,1752926800821617408,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj839,108.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.825292500+00:00,73356721309900,1752926800822315520,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj899,109.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.825292500+00:00,73356721337800,1752926800822343424,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj888,110.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.825292500+00:00,73356721352600,1752926800822358272,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj957,111.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.825292500+00:00,73356721598400,1752926800822604032,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj968,112.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.825292500+00:00,73356721657800,1752926800822663424,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj932,113.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.826291900+00:00,73356722270800,1752926800823276544,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj830,114.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.827293900+00:00,73356722890600,1752926800823896320,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj996,115.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.827293900+00:00,73356723047500,1752926800824053248,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj1005,116.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.827293900+00:00,73356723162100,1752926800824167680,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj887,117.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.827293900+00:00,73356723465600,1752926800824471296,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj920,118.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.827293900+00:00,73356723612000,1752926800824617728,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj978,119.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.828293700+00:00,73356723948600,1752926800824954368,,,0,0,,,0,0,,,0,0,,,0,0,
1227,6.0,yhjj940,120.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.828293700+00:00,73356723982600,1752926800824988416,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj845,121.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.829294+00:00,73356725328800,1752926800826334464,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj980,122.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.829294+00:00,73356725556800,1752926800826562560,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj880,123.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.829294+00:00,73356725647500,1752926800826653184,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj850,124.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.829294+00:00,73356725678900,1752926800826684672,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj844,125.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.830294600+00:00,73356725986000,1752926800826991616,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj948,126.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.831293800+00:00,73356727011800,1752926800828017408,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj997,127.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.831293800+00:00,73356727144300,1752926800828150016,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj1003,128.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.831293800+00:00,73356727153200,1752926800828158976,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj1009,129.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.832294300+00:00,73356728555800,1752926800829561600,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj878,130.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.833292900+00:00,73356728773300,1752926800829778944,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj962,131.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.833292900+00:00,73356728788800,1752926800829794560,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj929,132.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.833292900+00:00,73356729048900,1752926800830054656,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj963,133.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.833292900+00:00,73356729195800,1752926800830201600,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj916,134.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.833292900+00:00,73356729663000,1752926800830668800,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj908,135.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.834657300+00:00,73356730043300,1752926800831048960,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj853,136.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.834657300+00:00,73356730064100,1752926800831069696,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj1010,137.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732347200,1752926800833352960,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj903,138.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732356600,1752926800833362176,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj907,139.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732371500,1752926800833377280,,,0,0,,,0,0,,,0,0,,,0,0,
1227,7.0,yhjj901,140.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732467000,1752926800833472768,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj992,141.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732491000,1752926800833496576,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj983,142.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732563500,1752926800833569280,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj896,143.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732587400,1752926800833593088,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj973,144.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732619700,1752926800833625344,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj827,145.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732628400,1752926800833634048,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj871,146.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732653900,1752926800833659648,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj831,147.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732705500,1752926800833711104,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj1017,148.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732803200,1752926800833808896,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj998,149.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.836791200+00:00,73356732945400,1752926800833950976,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj1011,150.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.837790600+00:00,73356733763100,1752926800834768896,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj909,151.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.838790600+00:00,73356734518600,1752926800835524352,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj955,152.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.839790400+00:00,73356735208400,1752926800836214016,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj911,153.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.839790400+00:00,73356735539800,1752926800836545536,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj934,154.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.839790400+00:00,73356735789900,1752926800836795648,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj1012,155.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.839790400+00:00,73356735968600,1752926800836974336,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj918,156.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.840791400+00:00,73356737126800,1752926800838132480,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj925,157.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737246900,1752926800838252544,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj933,158.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737275800,1752926800838281472,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj944,159.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737313200,1752926800838318848,,,0,0,,,0,0,,,0,0,,,0,0,
1227,8.0,yhjj835,160.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737329900,1752926800838335488,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj950,161.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737408400,1752926800838414080,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj921,162.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.841789200+00:00,73356737469900,1752926800838475520,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj852,163.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.842789800+00:00,73356738484400,1752926800839490048,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj977,164.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.842789800+00:00,73356738513900,1752926800839519488,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj826,165.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.842789800+00:00,73356738904400,1752926800839910144,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj959,166.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.843788200+00:00,73356739225000,1752926800840230656,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj974,167.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.843788200+00:00,73356739250200,1752926800840256000,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj923,168.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.844790500+00:00,73356740642100,1752926800841647872,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj881,169.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.844790500+00:00,73356740676500,1752926800841682176,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj829,170.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.844790500+00:00,73356741040400,1752926800842046208,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj906,171.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.844790500+00:00,73356741072800,1752926800842078464,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj861,172.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.844790500+00:00,73356741092000,1752926800842097664,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj863,173.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.845791500+00:00,73356741481900,1752926800842487552,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj954,174.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.845791500+00:00,73356741657100,1752926800842662912,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj917,175.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.845791500+00:00,73356741690000,1752926800842695680,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj913,176.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.845791500+00:00,73356742073800,1752926800843079424,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj1015,177.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.846790400+00:00,73356742263700,1752926800843269376,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj989,178.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.846790400+00:00,73356742966000,1752926800843971584,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj952,179.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.847790600+00:00,73356743630800,1752926800844636416,,,0,0,,,0,0,,,0,0,,,0,0,
1227,9.0,yhjj848,180.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.847790600+00:00,73356743738200,1752926800844743936,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj979,181.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.847790600+00:00,73356743794800,1752926800844800512,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj935,182.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.848795400+00:00,73356744756100,1752926800845761792,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj930,183.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.848795400+00:00,73356744803800,1752926800845809408,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj898,184.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.848795400+00:00,73356745041000,1752926800846046720,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj858,185.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.849791600+00:00,73356745248600,1752926800846254336,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj822,186.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.849791600+00:00,73356746040100,1752926800847045888,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj874,187.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.849791600+00:00,73356746106900,1752926800847112704,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj971,188.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.849791600+00:00,73356746135900,1752926800847141632,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj947,189.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.849791600+00:00,73356746173000,1752926800847178752,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj926,190.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.850792700+00:00,73356746324300,1752926800847330048,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj890,191.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.850792700+00:00,73356746514200,1752926800847520000,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj820,192.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.850792700+00:00,73356746550900,1752926800847556608,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj939,193.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.850792700+00:00,73356746717600,1752926800847723264,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj1001,194.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.851790100+00:00,73356747389800,1752926800848395520,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj849,195.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.851790100+00:00,73356747428300,1752926800848433920,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj919,196.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.852791100+00:00,73356748757900,1752926800849763584,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj833,197.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.852791100+00:00,73356748769300,1752926800849775104,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj931,198.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.852791100+00:00,73356748775200,1752926800849780992,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj889,199.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.852791100+00:00,73356748797500,1752926800849803264,,,0,0,,,0,0,,,0,0,,,0,0,
1227,10.0,yhjj837,200.0,PRE_CHECK_FAIL,2025-07-19 12:06:40.852791100+00:00,73356748825500,1752926800849831168,,,0,0,,,0,0,,,0,0,,,0,0,
1228,1.0,yhjj905,2.0,SUCCESS,2025-07-19 12:08:14.771058900+00:00,73450667410900,1752926894768416512,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.771058900+00:00,73450667425900,1752926894768431616,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.772058200+00:00,73450667467700,1752926894768473344,SUCCESS,2025-07-19 12:08:14.772058200+00:00,73450667445700,1752926894768451328,,2025-07-19 12:08:14.772058200+00:00,73450667459400,1752926894768465152,
1228,1.0,yhjj896,1.0,SUCCESS,2025-07-19 12:08:14.771058900+00:00,73450667370400,1752926894768376064,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.772058200+00:00,73450667739900,1752926894768745472,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.772058200+00:00,73450667813500,1752926894768819200,SUCCESS,2025-07-19 12:08:14.772058200+00:00,73450667785300,1752926894768791040,,2025-07-19 12:08:14.772058200+00:00,73450667795100,1752926894768800768,
1228,1.0,yhjj842,4.0,SUCCESS,2025-07-19 12:08:14.772058200+00:00,73450668377900,1752926894769383680,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.772058200+00:00,73450668399100,1752926894769404928,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.772058200+00:00,73450668435100,1752926894769440768,SUCCESS,2025-07-19 12:08:14.772058200+00:00,73450668417500,1752926894769423104,,2025-07-19 12:08:14.772058200+00:00,73450668426900,1752926894769432576,
1228,1.0,yhjj945,3.0,SUCCESS,2025-07-19 12:08:14.772058200+00:00,73450668348500,1752926894769354240,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.773059800+00:00,73450668534100,1752926894769539840,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.773059800+00:00,73450668600400,1752926894769606144,SUCCESS,2025-07-19 12:08:14.773059800+00:00,73450668581400,1752926894769587200,,2025-07-19 12:08:14.773059800+00:00,73450668591400,1752926894769597184,
1228,1.0,yhjj965,5.0,SUCCESS,2025-07-19 12:08:14.773059800+00:00,73450668529600,1752926894769535232,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.773059800+00:00,73450668630000,1752926894769635584,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.773059800+00:00,73450668767500,1752926894769773312,SUCCESS,2025-07-19 12:08:14.773059800+00:00,73450668739500,1752926894769745152,,2025-07-19 12:08:14.773059800+00:00,73450668757900,1752926894769763584,
1228,1.0,yhjj825,6.0,SUCCESS,2025-07-19 12:08:14.774056600+00:00,73450670234900,1752926894771240704,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.774056600+00:00,73450670254900,1752926894771260672,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.774056600+00:00,73450670292100,1752926894771297792,SUCCESS,2025-07-19 12:08:14.774056600+00:00,73450670274900,1752926894771280640,,2025-07-19 12:08:14.774056600+00:00,73450670283900,1752926894771289600,
1228,1.0,yhjj981,7.0,SUCCESS,2025-07-19 12:08:14.781057700+00:00,73450677040100,1752926894778045696,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.781057700+00:00,73450677064600,1752926894778070272,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.781057700+00:00,73450677105300,1752926894778110976,SUCCESS,2025-07-19 12:08:14.781057700+00:00,73450677086200,1752926894778091776,,2025-07-19 12:08:14.781057700+00:00,73450677096500,1752926894778102272,
1228,1.0,yhjj928,8.0,SUCCESS,2025-07-19 12:08:14.789058800+00:00,73450684759800,1752926894785765376,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.789058800+00:00,73450684780300,1752926894785786112,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.789058800+00:00,73450684841100,1752926894785846784,SUCCESS,2025-07-19 12:08:14.789058800+00:00,73450684807400,1752926894785812992,,2025-07-19 12:08:14.789058800+00:00,73450684831900,1752926894785837568,
1228,1.0,yhjj847,9.0,SUCCESS,2025-07-19 12:08:14.792057900+00:00,73450687633100,1752926894788638720,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.792057900+00:00,73450687670500,1752926894788676096,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.792057900+00:00,73450687709800,1752926894788715520,SUCCESS,2025-07-19 12:08:14.792057900+00:00,73450687692300,1752926894788698112,,2025-07-19 12:08:14.792057900+00:00,73450687701300,1752926894788707072,
1228,1.0,yhjj951,10.0,SUCCESS,2025-07-19 12:08:14.792057900+00:00,73450687862000,1752926894788867584,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.792057900+00:00,73450687883000,1752926894788888576,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.792057900+00:00,73450687918500,1752926894788924160,SUCCESS,2025-07-19 12:08:14.792057900+00:00,73450687900400,1752926894788905984,,2025-07-19 12:08:14.792057900+00:00,73450687909100,1752926894788914688,
1228,1.0,yhjj939,11.0,SUCCESS,2025-07-19 12:08:14.793060400+00:00,73450688496200,1752926894789501952,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.793060400+00:00,73450688536600,1752926894789542400,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.793060400+00:00,73450688583500,1752926894789589248,SUCCESS,2025-07-19 12:08:14.793060400+00:00,73450688555200,1752926894789560832,,2025-07-19 12:08:14.793060400+00:00,73450688571400,1752926894789577216,
1228,1.0,yhjj986,12.0,SUCCESS,2025-07-19 12:08:14.794059300+00:00,73450690150100,1752926894791155712,PRE_JOIN_ATTEMPT,2025-07-19 12:08:14.794059300+00:00,73450690171300,1752926894791176960,CRITICAL_ENTER_EVENT,2025-07-19 12:08:14.794059300+00:00,73450690210100,1752926894791215872,SUCCESS,2025-07-19 12:08:14.794059300+00:00,73450690191300,1752926894791196928,,2025-07-19 12:08:14.794059300+00:00,73450690200900,1752926894791206656,
