roomNumber,bin,room_entry_sequence,user_id,join_result,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end
1310,5.0,93.0,yhjj871,SUCCESS,1694146447500,1694146505700
1310,5.0,94.0,yhjj823,SUCCESS,1694146581700,1694146621600
1310,5.0,95.0,yhjj886,SUCCESS,1694147139500,1694147180500
1310,5.0,96.0,yhjj900,SUCCESS,1694148353600,1694148459500
1310,5.0,97.0,yhjj914,SUCCESS,1694148443500,1694148495500
1310,5.0,98.0,yhjj819,SUCCESS,1694149648300,1694149705500
1310,5.0,99.0,yhjj839,SUCCESS,1694150003000,1694150059400
1310,5.0,100.0,yhjj896,FAIL_OVER_CAPACITY,1694150338600,1694150403900
1310,6.0,101.0,yhjj834,FAIL_OVER_CAPACITY,1694150391500,1694150506600
1310,6.0,102.0,yhjj949,FAIL_OVER_CAPACITY,1694151366200,1694151458100
1310,6.0,103.0,yhjj879,FAIL_OVER_CAPACITY,1694152256200,1694152307500
1310,6.0,104.0,yhjj960,FAIL_OVER_CAPACITY,1694152415900,1694152458400
1310,6.0,105.0,yhjj966,FAIL_OVER_CAPACITY,1694153304400,1694153348200
1310,6.0,106.0,yhjj965,FAIL_OVER_CAPACITY,1694153440900,1694153495200
1310,6.0,107.0,yhjj909,FAIL_OVER_CAPACITY,1694154678900,1694154726300
1310,6.0,108.0,yhjj980,FAIL_OVER_CAPACITY,1694154987600,1694155030000
1310,6.0,109.0,yhjj912,FAIL_OVER_CAPACITY,1694155099000,1694155350400
1310,6.0,110.0,yhjj833,FAIL_OVER_CAPACITY,1694155184700,1694156674700
1310,6.0,111.0,yhjj899,FAIL_OVER_CAPACITY,1694155737100,1694155819300
1310,6.0,112.0,yhjj836,FAIL_OVER_CAPACITY,1694156020900,1694156067700
1310,6.0,113.0,yhjj911,FAIL_OVER_CAPACITY,1694158052400,1694158104000
1310,6.0,114.0,yhjj924,FAIL_OVER_CAPACITY,1694159000000,1694159060400
1310,6.0,115.0,yhjj974,FAIL_OVER_CAPACITY,1694159021000,1694159066000
1310,6.0,116.0,yhjj1000,FAIL_OVER_CAPACITY,1694159122400,1694159155600
1310,6.0,117.0,yhjj925,FAIL_OVER_CAPACITY,1694159917700,1694159964600
1310,6.0,118.0,yhjj869,FAIL_OVER_CAPACITY,1694161208400,1694161421300
1310,6.0,119.0,yhjj984,FAIL_OVER_CAPACITY,1694161265500,1694161438500
1310,6.0,120.0,yhjj934,FAIL_OVER_CAPACITY,1694161377200,1694161665400
1310,7.0,121.0,yhjj927,FAIL_OVER_CAPACITY,1694162839400,1694162883700
1310,7.0,122.0,yhjj985,FAIL_OVER_CAPACITY,1694163670900,1694163738700
1310,7.0,123.0,yhjj986,FAIL_OVER_CAPACITY,1694163982600,1694164138900
1310,7.0,124.0,yhjj954,FAIL_OVER_CAPACITY,1694164044900,1694164088000
1310,7.0,125.0,yhjj961,FAIL_OVER_CAPACITY,1694164369600,1694164446500
1310,7.0,126.0,yhjj866,FAIL_OVER_CAPACITY,1694164697000,1694166174100
1310,7.0,127.0,yhjj995,FAIL_OVER_CAPACITY,1694164775500,1694164812900
1310,7.0,128.0,yhjj971,FAIL_OVER_CAPACITY,1694165669200,1694165935300
1310,7.0,129.0,yhjj930,FAIL_OVER_CAPACITY,1694166789700,1694167118100
1310,7.0,130.0,yhjj855,FAIL_OVER_CAPACITY,1694166869700,1694166907500
1310,7.0,131.0,yhjj988,FAIL_OVER_CAPACITY,1694167384700,1694167424300
1310,7.0,132.0,yhjj983,FAIL_OVER_CAPACITY,1694168473600,1694169108600
1310,7.0,133.0,yhjj958,FAIL_OVER_CAPACITY,1694168561300,1694168599000
1310,7.0,134.0,yhjj975,FAIL_OVER_CAPACITY,1694169582800,1694169677200
1310,7.0,135.0,yhjj891,FAIL_OVER_CAPACITY,1694170005500,1694170047900
1310,7.0,136.0,yhjj887,FAIL_OVER_CAPACITY,1694171148000,1694171200400
1310,7.0,137.0,yhjj838,FAIL_OVER_CAPACITY,1694172449400,1694172601900
1310,7.0,138.0,yhjj1016,FAIL_OVER_CAPACITY,1694172514100,1694172565800
1310,7.0,139.0,yhjj920,FAIL_OVER_CAPACITY,1694172663700,1694172781500
1310,7.0,140.0,yhjj939,FAIL_OVER_CAPACITY,1694172936300,1694172975000
1310,8.0,141.0,yhjj870,FAIL_OVER_CAPACITY,1694173209800,1694173387300
1310,8.0,142.0,yhjj957,FAIL_OVER_CAPACITY,1694173456100,1694173497200
1310,8.0,143.0,yhjj863,FAIL_OVER_CAPACITY,1694174248100,1694174292000
1310,8.0,144.0,yhjj1003,FAIL_OVER_CAPACITY,1694174787700,1694175306400
1310,8.0,145.0,yhjj1007,FAIL_OVER_CAPACITY,1694175442000,1694175482100
1310,8.0,146.0,yhjj1008,FAIL_OVER_CAPACITY,1694175923000,1694175968000
1310,8.0,147.0,yhjj1018,FAIL_OVER_CAPACITY,1694176172200,1694176710800
1310,8.0,148.0,yhjj952,FAIL_OVER_CAPACITY,1694176239700,1694176581500
1310,8.0,149.0,yhjj883,FAIL_OVER_CAPACITY,1694176456300,1694176496700
1310,8.0,150.0,yhjj1017,FAIL_OVER_CAPACITY,1694176758500,1694178266400
1310,8.0,151.0,yhjj875,FAIL_OVER_CAPACITY,1694177670300,1694177778800
1310,8.0,152.0,yhjj1012,FAIL_OVER_CAPACITY,1694178431600,1694179476000
1310,8.0,153.0,yhjj959,FAIL_OVER_CAPACITY,1694178952800,1694178990600
1310,8.0,154.0,yhjj1006,FAIL_OVER_CAPACITY,1694179612600,1694180141800
1310,8.0,155.0,yhjj937,FAIL_OVER_CAPACITY,1694180008000,1694180074300
1310,8.0,156.0,yhjj860,FAIL_OVER_CAPACITY,1694180872900,1694180912500
1310,8.0,157.0,yhjj853,FAIL_OVER_CAPACITY,1694181046100,1694181084000
1310,8.0,158.0,yhjj979,FAIL_OVER_CAPACITY,1694181290300,1694181334500
1310,8.0,159.0,yhjj842,FAIL_OVER_CAPACITY,1694181514800,1694185133700
1310,8.0,160.0,yhjj938,FAIL_OVER_CAPACITY,1694181653400,1694181698700
1310,9.0,161.0,yhjj856,FAIL_OVER_CAPACITY,1694182324000,1694183230300
1310,9.0,162.0,yhjj982,FAIL_OVER_CAPACITY,1694182460800,1694182536200
1310,9.0,163.0,yhjj888,FAIL_OVER_CAPACITY,1694183018400,1694183166300
1310,9.0,164.0,yhjj964,FAIL_OVER_CAPACITY,1694183595500,1694184785200
1310,9.0,165.0,yhjj935,FAIL_OVER_CAPACITY,1694184107000,1694184207900
1310,9.0,166.0,yhjj992,FAIL_OVER_CAPACITY,1694184345500,1694184468700
1310,9.0,167.0,yhjj829,FAIL_OVER_CAPACITY,1694185924900,1694186374400
1310,9.0,168.0,yhjj1004,FAIL_OVER_CAPACITY,1694186482000,1694187614100
1310,9.0,169.0,yhjj901,FAIL_OVER_CAPACITY,1694186808000,1694187466900
1310,9.0,170.0,yhjj910,FAIL_OVER_CAPACITY,1694186816200,1694187148300
1310,9.0,171.0,yhjj943,FAIL_OVER_CAPACITY,1694187421500,1694187540000
1310,9.0,172.0,yhjj918,FAIL_OVER_CAPACITY,1694187748900,1694187792600
1310,9.0,173.0,yhjj942,FAIL_OVER_CAPACITY,1694187817300,1694187907200
1310,9.0,174.0,yhjj953,FAIL_OVER_CAPACITY,1694188066100,1694190025200
1310,9.0,175.0,yhjj994,FAIL_OVER_CAPACITY,1694188079000,1694188422000
1310,9.0,176.0,yhjj970,FAIL_OVER_CAPACITY,1694189246000,1694189867000
1310,9.0,177.0,yhjj1013,FAIL_OVER_CAPACITY,1694190098100,1694190901000
1310,9.0,178.0,yhjj893,FAIL_OVER_CAPACITY,1694190379900,1694191125000
1310,9.0,179.0,yhjj867,FAIL_OVER_CAPACITY,1694190751800,1694191208900
1310,9.0,180.0,yhjj827,FAIL_OVER_CAPACITY,1694190815600,1694191480300
1310,10.0,181.0,yhjj947,FAIL_OVER_CAPACITY,1694191300000,1694191341000
1310,10.0,182.0,yhjj936,FAIL_OVER_CAPACITY,1694191431000,1694192642400
1310,10.0,183.0,yhjj948,FAIL_OVER_CAPACITY,1694191561100,1694191599600
1310,10.0,184.0,yhjj933,FAIL_OVER_CAPACITY,1694192940600,1694192980300
1310,10.0,185.0,yhjj981,FAIL_OVER_CAPACITY,1694193066200,1694193135400
1310,10.0,186.0,yhjj967,FAIL_OVER_CAPACITY,1694193589500,1694193643400
1310,10.0,187.0,yhjj1010,FAIL_OVER_CAPACITY,1694193758900,1694193820200
1310,10.0,188.0,yhjj956,FAIL_OVER_CAPACITY,1694195743300,1694195803800
1310,10.0,189.0,yhjj898,FAIL_OVER_CAPACITY,1694195821400,1694195867200
1310,10.0,190.0,yhjj978,FAIL_OVER_CAPACITY,1694196112500,1694196341800
1310,10.0,191.0,yhjj989,FAIL_OVER_CAPACITY,1694196206800,1694196426400
1310,10.0,192.0,yhjj968,FAIL_OVER_CAPACITY,1694196352700,1694197387000
1310,10.0,193.0,yhjj878,FAIL_OVER_CAPACITY,1694196431400,1694196477500
1310,10.0,194.0,yhjj1009,FAIL_OVER_CAPACITY,1694198181100,1694198276000
1310,10.0,195.0,yhjj1011,FAIL_OVER_CAPACITY,1694198508100,1694198665600
1310,10.0,196.0,yhjj940,FAIL_OVER_CAPACITY,1694198524100,1694198603400
1310,10.0,197.0,yhjj990,FAIL_OVER_CAPACITY,1694198678300,1694198727200
1310,10.0,198.0,yhjj917,FAIL_OVER_CAPACITY,1694198685000,1694198766800
1310,10.0,199.0,yhjj977,FAIL_OVER_CAPACITY,1694199123800,1694199193000
1310,10.0,200.0,yhjj950,FAIL_OVER_CAPACITY,1694201141300,1694201179200
